  147.1591853050  152.8161314544   37.6000000000
  150.6792251696  156.3670242790   39.6000000000
  156.3608545596  150.7347613702   39.6000000000
  152.8408146950  147.1838685456   37.6000000000

  147.1591853050  152.8161314544   37.6000000000
  143.6391454404  149.2652386298   39.6000000000
  149.3207748304  143.6329757210   39.6000000000
  152.8408146950  147.1838685456   37.6000000000

  147.1591853050  152.8161314544   37.6000000000
  143.6391454404  149.2652386298   35.6000000000
  149.3207748304  143.6329757210   35.6000000000
  152.8408146950  147.1838685456   37.6000000000

  147.1591853050  152.8161314544   37.6000000000
  150.6792251696  156.3670242790   35.6000000000
  156.3608545596  150.7347613702   35.6000000000
  152.8408146950  147.1838685456   37.6000000000

  147.1591853050  152.8161314544   37.6000000000
  150.6792251696  156.3670242790   39.6000000000
  156.3608545596  150.7347613702   39.6000000000
  152.8408146950  147.1838685456   37.6000000000

