   52.5000000000   32.5000000000   30.0000000000
   50.0000000000   30.0000000000   60.0000000000
   50.0000000000   30.0000000000   60.0000000000
   52.5000000000   32.5000000000   30.0000000000

   52.5000000000   32.5000000000   30.0000000000
   50.0000000000   30.0000000000   60.0000000000
   50.0000000000   30.0000000000   60.0000000000
   52.5000000000   32.5000000000   30.0000000000

   52.5000000000   32.5000000000   30.0000000000
   55.0000000000   25.0000000000    0.0000000000
   55.0000000000   35.0000000000    0.0000000000
   52.5000000000   32.5000000000   30.0000000000

   52.5000000000   32.5000000000   30.0000000000
   45.0000000000   25.0000000000    0.0000000000
   45.0000000000   35.0000000000    0.0000000000
   52.5000000000   32.5000000000   30.0000000000

   52.5000000000   32.5000000000   30.0000000000
   50.0000000000   30.0000000000   60.0000000000
   50.0000000000   30.0000000000   60.0000000000
   52.5000000000   32.5000000000   30.0000000000

